CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;May-25;Jun-25;Jul-25;Aug-25;Sep-25;Oct-25;Nov-25;Dec-25;Jan-26;Feb-26;Mar-26;Apr-26;May-26;Jun-26
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;KOL2;0;0;0;0;39078867,41;1663324,83;33624153,55;0;0;0;0;0;0;36769980,28;36030668,08;35283346,67;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;KOL2;0;14651712;14234372,87;15864092,3;0;28003572,3;12496047,25;26278031,2;11583913,84;13379227,24;10641877,81;10159341,22;21712617,21;9170603,22;20248058,44;27961946,31;18791329,08;10159341,22
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;KOL2;0;0;0;6913240;6649259,71;0;6115344,73;5845380,23;5845380,23;0;52501277,45;69742034,24;0;223421694,7;23210052,65;0;422358991,5;1425873225
482 - MEDAN BARU;482 - MEDAN BARU;KPR;KOL2;535042260,3;350196858,5;1380272053;340827296,6;1209525280;1312943690;1207262669;1160769595;1545527428;1245645952;224048984,4;130873286,6;130873286,6;431291580,2;203449036,9;77591380,02;249833662,7;240833253,7
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;KOL2;0;77253344,7;73886553,05;110028196,3;239603467,6;109392329,3;73885343,21;146089772,4;111584743,1;189287877,8;196115767,8;85152710,39;107452524,1;205353711,7;308801218,7;126024002,1;149584449,5;154729824,6
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;KOL2;12941198,29;88494131,19;12941198,29;34367613,37;72738935,59;48846092,33;37028515,44;37028515,44;34277047,21;34277047,21;6155466,05;0;0;0;124416551,7;33013131,99;22853790,77;29893021,1
482 - MEDAN BARU;482 - MEDAN BARU;SME;KOL2;1336482746;1312081108;1312081108;5590533467;5565476396;1212289750;5435969219;5344629192;5288243677;5213328746;5213328746;5100734623;5054542133;0;4808795091;4760940921;4693295533;4681036442
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;KOL2;0;0;0;0;0;0;0;0;45047404,78;0;0;9411304,85;0;0;0;0;161564594,3;139765681,6
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;39740455,07;294522627,3;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;KOL2;35120841,28;26544925,01;10357416,62;21941330,46;25934845,93;7010135,4;5297652,99;5297652,99;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;KOL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15939000;15939000
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;KPR;NPF;0;0;0;0;0;76147102,51;3034653,01;3192361,34;3192361,34;3192361,34;3192361,34;3192361,34;156206426,4;156206426,4;154738495,6;154738495,6;371791200,1;227852360,8
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;47321216,47;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;Prohajj;NPF;94712142,51;96323972,58;86041787,22;0;0;83023268,46;94607182,3;100634088,1;100634088,1;154366742,6;153891926,2;166833124,5;153891926,2;236833124,5;236833124,5;236833124,5;170107055,5;170107055,5
211 - MEDAN BALAIKOTA;211 - MEDAN BALAIKOTA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;214 - KCP BINJAI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;214 - KCP BINJAI;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;214 - KCP BINJAI;Multiguna;NPF;0;0;0;0;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;51825102,11;57908960,79;57908960,79;57908960,79;57908960,79
482 - MEDAN BARU;214 - KCP BINJAI;Prohajj;NPF;45874907,54;45874907,54;49433650,08;49433650,08;49433650,08;61477308,41;61477308,41;61477308,41;61477308,41;61477308,41;27186314,71;27186314,71;27186314,71;27186314,71;27186314,71;36816662,42;36356917,93;36356917,93
482 - MEDAN BARU;214 - KCP BINJAI;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;Prohajj;NPF;0;0;0;16640362,02;16640362,02;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440;27006440
211 - MEDAN BALAIKOTA;215 - KCP SUKARAMAI;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;221 - PEKANBARU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;221 - PEKANBARU;KPR;NPF;0;0;0;0;0;101670740,7;41842356,57;41842356,57;41842356,57;41011802,87;233569816;125874883,7;221108689,7;352096279,7;118435010,4;496918825,4;647148837,6;618334667,8
221 - PEKANBARU;221 - PEKANBARU;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;30626299,38;30626299,38;30626299,38;0;0
221 - PEKANBARU;221 - PEKANBARU;Prohajj;NPF;53099305,3;53099305,3;53099305,3;46221922,64;46221922,64;98423687,98;97653678,22;97653678,22;97653678,22;97653678,22;85610019,89;83224053,7;83224053,7;83224053,7;83224053,7;83224053,7;94807967,54;83224053,7
221 - PEKANBARU;221 - PEKANBARU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;227 - KCP KAMPAR;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141202000
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;51012298,67;51012298,67;51012298,67;51012298,67;51012298,67;51012298,67
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;230 - KCP SERDANG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;Prohajj;NPF;37677797,28;23443424,41;38909890,15;15466465,74;0;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15;38909890,15
211 - MEDAN BALAIKOTA;231 - PADANGSIDIMPUAN;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;Prohajj;NPF;82554487,79;82554487,79;82554487,79;0;0;81832210,67;81098189,76;81098189,76;81098189,76;95003946,12;95003946,12;79594149,7;79594149,7;79594149,7;78823739,28;78419647,55;77630140,44;77630140,44
211 - MEDAN BALAIKOTA;233 - KCP PANYABUNGAN;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;KPR;NPF;0;0;0;0;0;0;0;0;0;0;161509196,8;0;106981136,1;106981136,1;106981136,1;328736391,1;328736391,1;448150055,6
241 - BANDA ACEH;241 - BANDA ACEH;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;241 - BANDA ACEH;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;KPR;NPF;0;0;0;0;0;0;0;0;0;0;67787521,09;67787521,09;67787521,09;67787521,09;67787521,09;67787521,09;118543919,2;118543919,2
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Multiguna;NPF;0;0;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12;98845000,12
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Prohajj;NPF;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92;19375151,92
482 - MEDAN BARU;251 - PEMATANG SIANTAR;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;466074,04;466074,04;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;33121770,56;33121770,56;33121770,56;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;261 - LANGSA;KPR;NPF;0;0;0;0;0;38979902,6;0;35826073,63;35826073,63;111663261,5;111663261,5;111663261,5;108348555,6;101619371;178066788,1;178066788,1;174617491,8;168633618,2
241 - BANDA ACEH;261 - LANGSA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;6100091,84;0;3696411,65;2476514,06;1244417,49;1244417,49
241 - BANDA ACEH;261 - LANGSA;Prohajj;NPF;40361877,86;40361877,86;38732158,43;24497785,56;24497785,56;38732158,43;38732158,43;50775816,76;50775816,76;50775816,76;38732158,43;47396311,23;38732158,43;38732158,43;45826915,17;45826915,17;45826915,17;45826915,17
241 - BANDA ACEH;261 - LANGSA;SME;NPF;0;0;0;0;0;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71;67016270,71
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410649000;410649000
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;Prohajj;NPF;57341828,22;23303413,69;55814128,28;4828476,56;4828476,56;55031598,63;55031598,63;55031598,63;55031598,63;54236345,53;49407868,97;49407868,97;49407868,97;49407868,97;49407868,97;49407868,97;49407868,97;49407868,97
241 - BANDA ACEH;262 - KCP LHOKSEUMAWE;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;351 - LAMPUNG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;351 - LAMPUNG;KPR;NPF;0;0;0;0;0;311630941,6;95864489,36;141415454,5;141415454,5;139998084,2;534505340,4;372039264,4;373224086,1;552061600,9;515157736,8;714791221;806095137,3;821643729,8
351 - LAMPUNG;351 - LAMPUNG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;1490641551;1490641551;1490641551;1490641551;1514909595;1514171392;1569409850;1563772363
351 - LAMPUNG;351 - LAMPUNG;Prohajj;NPF;56636849,64;70447097,7;70447097,7;0;0;70447097,7;70447097,7;70447097,7;70447097,7;98549024,26;125307478,7;125307478,7;125307478,7;124567875,3;124567875,3;96099129,14;96099129,14;96099129,14
351 - LAMPUNG;351 - LAMPUNG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51224275,08
351 - LAMPUNG;352 - KCP BANDAR JAYA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;352 - KCP BANDAR JAYA;Prohajj;NPF;45213587,83;45213587,83;45213587,83;0;0;45213587,83;0;0;0;0;0;0;0;0;0;0;17328289,83;17328289,83
351 - LAMPUNG;352 - KCP BANDAR JAYA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144103000;144103000
351 - LAMPUNG;353 - KCP METRO LAMPUNG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84865456,86;0;0;0
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;14736580,89;13821088,79;12896441,77;12896441,77;11962548,28;11019315,85;10066651,1;9104459,7
351 - LAMPUNG;353 - KCP METRO LAMPUNG;Prohajj;NPF;67989341,52;67989341,52;61587016,15;19256358,68;16600243,2;52756145,47;40780389,39;55842763,4;55842763,4;84715166,97;84715166,97;83880488,73;83032239,13;83032239,13;83032239,13;82170197,51;81294139,62;80403837,56
351 - LAMPUNG;353 - KCP METRO LAMPUNG;SME;NPF;0;0;0;0;0;22137565,31;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;Prohajj;NPF;0;0;0;0;0;0;0;6907252,15;6907252,15;0;0;4277062,33;4277062,33;4277062,33;1471849,74;1471849,74;1471849,74;1471849,74
351 - LAMPUNG;355 - KCP ZA PAGAR ALAM LAMPUNG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;Prohajj;NPF;50665101,4;50665101,4;50665101,4;0;14234372,87;60314784,71;76178877,01;84066227,81;84066227,81;100921401,8;99709021,48;80369194,43;80369194,43;80369194,43;80369194,43;48803236,98;67144444,03;67144444,03
351 - LAMPUNG;356 - KCP KOTABUMI LAMPUNG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;361 - PALEMBANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29955000
361 - PALEMBANG;361 - PALEMBANG;KPR;NPF;0;0;0;0;0;1298346164;0;52378166,31;52378166,31;0;495988729,7;148747248,6;148747248,6;316079822,7;312771523,4;311659747;438408555,5;435827846,7
361 - PALEMBANG;361 - PALEMBANG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;39101673,31;37856036,12;37224640,74;37224640,74;118029239,5;266643184,3;170227645,2;170227645,2
361 - PALEMBANG;361 - PALEMBANG;Prohajj;NPF;22098008,6;91629008,5;88338887,93;113776133,5;113776133,5;142648395,5;154692053,8;154692053,8;154692053,8;154692053,8;120550386,9;120550386,9;120550386,9;120550386,9;120550386,9;120550386,9;120550386,9;257195074,7
361 - PALEMBANG;361 - PALEMBANG;SME;NPF;0;0;0;0;0;2640728686;0;0;0;0;0;0;0;0;0;530647158,3;0;0
361 - PALEMBANG;366 - KCP PLAJU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;Prohajj;NPF;0;0;0;29136141,81;16640094,56;16640094,56;16640094,56;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;366 - KCP PLAJU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;KPR;NPF;0;0;0;0;0;216149742,7;0;0;0;0;266860703;266860703;266860703;268992368,7;266860703;266860703;266860703;266860703
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;371 - PANGKAL PINANG;Prohajj;NPF;0;51039534,61;16640362,02;16255357,13;0;49151076,28;49151076,28;32510714,26;32510714,26;31721822,87;31721822,87;15466465,74;15466465,74;15466465,74;15466465,74;15466465,74;31765368,93;31765368,93
371 - PANGKAL PINANG;371 - PANGKAL PINANG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;40367478,25;40367478,25;40367478,25;40367478,25;40367478,25;40367478,25;40367478,25
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Multiguna;NPF;0;0;0;0;32047566,68;32047566,68;32047566,68;32047566,68;32047566,68;0;32047566,68;32047566,68;32047566,68;32047566,68;32047566,68;30262428,12;29353088,52;29353088,52
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;Prohajj;NPF;53042096,02;52331744,41;52331744,41;48682851,51;47960950,02;51609842,92;51609842,92;51609842,92;51609842,92;50412089,56;37968760,94;37235121,77;36489554,07;36489554,07;36489554,07;36489554,07;36489554,07;36489554,07
371 - PANGKAL PINANG;372 - KCP TANJUNG PANDAN;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2589516,41;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;Prohajj;NPF;0;0;0;31728184,94;0;30124748,4;30124748,4;30124748,4;30124748,4;0;0;0;0;0;0;0;11583913,84;0
371 - PANGKAL PINANG;373 - KCP SUNGAILIAT;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302249867,2
361 - PALEMBANG;398 - KCP BATURAJA;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;398 - KCP BATURAJA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;Prohajj;NPF;0;0;0;0;27620496,55;0;0;0;0;0;0;0;0;0;0;0;0;0
361 - PALEMBANG;401 - KCP ENIM;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;411 - BATAM;KPR;NPF;0;0;0;0;0;251640588,7;151449906,5;146520885,7;146520885,7;0;107958350,1;64325800,04;64325800,04;134795164,2;62439263,44;62439263,44;74995181,71;144597879,7
221 - PEKANBARU;411 - BATAM;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32212219,38;32212219,38
221 - PEKANBARU;411 - BATAM;Prohajj;NPF;82088285,63;81233140;80795111,05;0;0;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09;79897571,09
221 - PEKANBARU;411 - BATAM;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;421 - PADANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128245967,5
421 - PADANG;421 - PADANG;KPR;NPF;0;0;0;0;0;84311585,56;0;0;0;0;0;0;181369933,7;0;270792402,8;313389603,7;324571970,5;324571970,5
421 - PADANG;421 - PADANG;Multiguna;NPF;0;0;21827663,51;0;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91;50339704,91
421 - PADANG;421 - PADANG;Prohajj;NPF;64072871,74;32652936,59;32652936,59;0;0;59842411,89;32652936,59;58090182,13;58090182,13;55353544,61;32652936,59;32652936,59;32652936,59;52481236,69;52481236,69;52481236,69;52481236,69;52481236,69
421 - PADANG;421 - PADANG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Prohajj;NPF;0;17019207,12;0;0;0;15466465,74;15466465,74;15466465,74;15466465,74;15062374,01;15062374,01;14651712;14651712;14651712;14651712;14651712;14651712;14651712
421 - PADANG;422 - KCP BUKITTINGGI;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
