CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;May-25;Jun-25;Jul-25;Aug-25;Sep-25;Oct-25;Nov-25;Dec-25;Jan-26;Feb-26;Mar-26;Apr-26;May-26;Jun-26
431 - BENGKULU;432 - KCP CURUP;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;CICIL_EMAS;Consumer;15383363;40245115;41018292;86316255;89793928;0;202217350;114430964;230415000;1.573.907.998;1.545.120.929;416361999;433215514;401528081;714503006;318382964;41969663;765749284
431 - BENGKULU;441 - JAMBI;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240000000;0;0
431 - BENGKULU;441 - JAMBI;MULTIGUNA;Consumer;278000000;300000000;50000000;124000000;330000000;220000000;239250000;558400000;156905000;20000000;0;318000000;120000000;630000000;238000000;228700000;336000000;0
431 - BENGKULU;441 - JAMBI;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;70000000;280000000;280000000;280000000;0;140000000;540000000;432000000;0
431 - BENGKULU;441 - JAMBI;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;CICIL_EMAS;Consumer;25114631;460483540;32831475;552512839;185173780;0;0;0;632240820;629412000;438366000;532344840;313770113;752861680;716779080;310705829;519871804;246554914
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;MULTIGUNA;Consumer;0;100000000;800000000;0;175000000;520000000;80000000;894000000;256000000;270000000;465000000;0;200000000;185000000;100000000;300000000;0;45000000
431 - BENGKULU;442 - KCP MUARA BUNGO;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154000000
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;CICIL_EMAS;Consumer;10000000;313065517;206429190;373411203;1.064.118.674;279185224;156793500;353953611;172346925;969344100;907834288;1.040.149.351;1.491.536.963;2.241.519.308;1.366.099.657;1.210.148.042;27463488;226456733
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;Consumer;0;0;0;0;0;0;0;0;155000000;0;0;300000000;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;MULTIGUNA;Consumer;565000000;75000000;274000000;0;316300000;83751000;73000000;0;690000000;0;133000000;135700000;0;0;0;0;70000000;30000000
221 - PEKANBARU;451 - TANJUNG PINANG;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280000000;0;140000000;308000000
221 - PEKANBARU;451 - TANJUNG PINANG;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;CICIL_EMAS;Consumer;0;32791375;0;249701698;45192702;0;0;41433600;82318800;280824600;189523000;185583751;748508280;522527508;1.431.923.488;1.010.014.745;549445794;252727748
482 - MEDAN BARU;467 - KCP STABAT;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;MULTIGUNA;Consumer;0;0;0;0;100000000;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144000000;0
482 - MEDAN BARU;467 - KCP STABAT;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;CICIL_EMAS;Consumer;15000000;167302012;53470221;68188048;0;0;0;46863000;79590999;129749000;180429599;896457000;136375600;177074313;165252103;349246331;206103891;570983912
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;MULTIGUNA;Consumer;0;20000000;0;0;50000000;0;0;0;0;0;0;0;18000000;18000000;0;0;0;25000000
431 - BENGKULU;473 - KCP MANNA BENGKULU;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;CICIL_EMAS;Consumer;7749325;13285131;33092124;0;0;84642680;14945270;152060399;25247198;1.784.109.400;1.215.093.400;1.073.275.200;326799138;386244200;361639206;70989030;137454781;410093681
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;MULTIGUNA;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;355000000;0;120000000;0;150000000;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;CICIL_EMAS;Consumer;37321073;113345162;127773841;66476377;110802317;139852360;18475000;208573470;519990198;905445200;1.309.043.200;1.724.432.797;2.584.822.326;1.211.314.092;2.456.894.728;1.139.037.474;1.001.912.846;2.357.273.731
482 - MEDAN BARU;482 - MEDAN BARU;KPR;Consumer;0;0;0;0;0;0;475000000;450000000;0;0;0;0;0;0;700000000;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;MULTIGUNA;Consumer;0;128000000;1.200.000.000;120000000;100000000;0;203000000;130000000;175000000;36885000;60000000;345000000;0;70000000;200000000;40000000;58000000;49000000
482 - MEDAN BARU;482 - MEDAN BARU;PROHAJJ;Consumer;0;0;0;0;0;0;140000000;0;0;0;140000000;210000000;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;CICIL_EMAS;Consumer;0;8130275;19937721;75613565;111075999;0;46152000;228185000;111593000;191447000;234237000;449024780;89534000;130004000;141114390;493778371;152374990;81087214
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;MULTIGUNA;Consumer;80000000;0;0;0;0;65000000;0;0;0;0;170000000;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;PROHAJJ;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
